route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
64-10527,2020-COMBNXT-Weekday-01,42001172-2020-COMBNXT-Weekday-01,Woden,0,640105,1,1
65-10527,2020-COMBNXT-Weekday-01,42001173-2020-COMBNXT-Weekday-01,Woden,0,650118,1,1
65-10527,2020-COMBNXT-Weekday-01,42001174-2020-COMBNXT-Weekday-01,Woden,0,650118,1,1
65-10527,2020-COMBNXT-Weekday-01,42001175-2020-COMBNXT-Weekday-01,Weston Creek,1,650117,1,1
66-10527,2020-COMBNXT-Weekday-01,42001176-2020-COMBNXT-Weekday-01,Cooleman Court,1,660214,1,1
70-10527,2020-COMBNXT-Weekday-01,42001177-2020-COMBNXT-Weekday-01,Tuggeranong,1,700092,1,1
70-10527,2020-COMBNXT-Weekday-01,42001178-2020-COMBNXT-Weekday-01,Tuggeranong,1,700092,1,1
70-10527,2020-COMBNXT-Weekday-01,42001179-2020-COMBNXT-Weekday-01,Tuggeranong,1,700092,1,1
70-10527,2020-COMBNXT-Weekday-01,42001180-2020-COMBNXT-Weekday-01,Woden,0,700042,1,1
70-10527,2020-COMBNXT-Weekday-01,42001181-2020-COMBNXT-Weekday-01,Woden,0,700042,1,1
70-10527,2020-COMBNXT-Weekday-01,42001182-2020-COMBNXT-Weekday-01,Woden,0,700042,1,1
71-10527,2020-COMBNXT-Weekday-01,42001183-2020-COMBNXT-Weekday-01,Woden,0,710118,1,1
71-10527,2020-COMBNXT-Weekday-01,42001184-2020-COMBNXT-Weekday-01,Woden,0,710118,1,1
71-10527,2020-COMBNXT-Weekday-01,42001185-2020-COMBNXT-Weekday-01,Woden,0,710118,1,1
2-10527,2020-COMBNXT-Weekday-01,42001186-2020-COMBNXT-Weekday-01,Fraser,1,20288,1,1
31-10527,2020-COMBNXT-Weekday-01,42001187-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,42001188-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
32-10527,2020-COMBNXT-Weekday-01,42001189-2020-COMBNXT-Weekday-01,Belconnen,1,320047,1,1
32-10527,2020-COMBNXT-Weekday-01,42001190-2020-COMBNXT-Weekday-01,City,0,320048,1,1
51-10527,2020-COMBNXT-Weekday-01,42001191-2020-COMBNXT-Weekday-01,City,0,510288,1,1
51-10527,2020-COMBNXT-Weekday-01,42001192-2020-COMBNXT-Weekday-01,City,0,510288,1,1
56-10527,2020-COMBNXT-Weekday-01,42001193-2020-COMBNXT-Weekday-01,Narrabundah,1,560229,1,1
56-10527,2020-COMBNXT-Weekday-01,42001194-2020-COMBNXT-Weekday-01,City,0,560228,1,1
57-10527,2020-COMBNXT-Weekday-01,42001195-2020-COMBNXT-Weekday-01,City,0,570318,1,1
57-10527,2020-COMBNXT-Weekday-01,42001196-2020-COMBNXT-Weekday-01,City,0,570318,1,1
59-10527,2020-COMBNXT-Weekday-01,42001197-2020-COMBNXT-Weekday-01,City West,1,590149,1,1
60-10527,2020-COMBNXT-Weekday-01,42001198-2020-COMBNXT-Weekday-01,Mawson Loop,0,600101,1,1
63-10527,2020-COMBNXT-Weekday-01,42001199-2020-COMBNXT-Weekday-01,Woden,0,630125,1,1
76-10527,2020-COMBNXT-Weekday-01,42003213-2020-COMBNXT-Weekday-01,Tuggeranong,1,760089,1,1
78-10527,2020-COMBNXT-Weekday-01,42003581-2020-COMBNXT-Weekday-01,Tuggeranong,0,780086,1,1
79-10527,2020-COMBNXT-Weekday-01,42003794-2020-COMBNXT-Weekday-01,Calwell,1,790042,2,0
5-10527,2020-COMBNXT-Weekday-01,42003797-2020-COMBNXT-Weekday-01,Lanyon,0,50249,1,1
65-10527,2020-COMBNXT-Weekday-01,42003805-2020-COMBNXT-Weekday-01,Woden,0,650118,2,0
5-10527,2020-COMBNXT-Weekday-01,42003809-2020-COMBNXT-Weekday-01,Lanyon,0,50249,1,1
3-10527,2020-COMBNXT-Weekday-01,42003818-2020-COMBNXT-Weekday-01,Airport,0,30280,1,1
43-10527,2020-COMBNXT-Weekday-01,42003820-2020-COMBNXT-Weekday-01,Spence,1,430157,1,1
31-10527,2020-COMBNXT-Weekday-01,42003821-2020-COMBNXT-Weekday-01,City,0,310249,1,1
41-10527,2020-COMBNXT-Weekday-01,42003822-2020-COMBNXT-Weekday-01,Belconnen,0,410121,1,1
2-10527,2020-COMBNXT-Weekday-01,42003823-2020-COMBNXT-Weekday-01,Fraser,1,20288,1,1
56-10527,2020-COMBNXT-Weekday-01,42003830-2020-COMBNXT-Weekday-01,City,0,560228,1,1
2-10527,2020-COMBNXT-Weekday-01,42003831-2020-COMBNXT-Weekday-01,Fyshwick,0,20330,1,1
59-10527,2020-COMBNXT-Weekday-01,42003832-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
43-10527,2020-COMBNXT-Weekday-01,42003835-2020-COMBNXT-Weekday-01,Belconnen,0,430173,1,1
4-10527,2020-COMBNXT-Weekday-01,42003836-2020-COMBNXT-Weekday-01,Belconnen,1,40323,1,0
3-10527,2020-COMBNXT-Weekday-01,42003837-2020-COMBNXT-Weekday-01,Airport,0,30280,1,1
3-10527,2020-COMBNXT-Weekday-01,42003838-2020-COMBNXT-Weekday-01,Spence,1,30279,1,1
4-10527,2020-COMBNXT-Weekday-01,42003839-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,0
25-10527,2020-COMBNXT-Weekday-01,42003846-2020-COMBNXT-Weekday-01,Taylor Loop,1,250149,1,1
25-10527,2020-COMBNXT-Weekday-01,42003847-2020-COMBNXT-Weekday-01,Taylor Loop,1,250149,1,1
8-10527,2020-COMBNXT-Weekday-01,42003848-2020-COMBNXT-Weekday-01,Belconnen,0,80169,1,1
4-10527,2020-COMBNXT-Weekday-01,42003852-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,1
44-10527,2020-COMBNXT-Weekday-01,42003857-2020-COMBNXT-Weekday-01,Kippax,1,440145,1,1
45-10527,2020-COMBNXT-Weekday-01,42003858-2020-COMBNXT-Weekday-01,Belconnen,0,450134,1,1
51-10527,2020-COMBNXT-Weekday-01,42003859-2020-COMBNXT-Weekday-01,City,0,510288,1,1
22-10527,2020-COMBNXT-Weekday-01,42003861-2020-COMBNXT-Weekday-01,Franklin Loop,0,220052,1,1
22-10527,2020-COMBNXT-Weekday-01,42003863-2020-COMBNXT-Weekday-01,Franklin Loop,0,220052,1,1
24-10527,2020-COMBNXT-Weekday-01,42003864-2020-COMBNXT-Weekday-01,Belconnen,0,240135,1,1
20-10527,2020-COMBNXT-Weekday-01,42003870-2020-COMBNXT-Weekday-01,Bonner Loop,0,200129,1,1
20-10527,2020-COMBNXT-Weekday-01,42003872-2020-COMBNXT-Weekday-01,Bonner Loop,0,200128,1,1
19-10527,2020-COMBNXT-Weekday-01,42003873-2020-COMBNXT-Weekday-01,Bonner Loop,1,190126,1,1
41-10527,2020-COMBNXT-Weekday-01,42003881-2020-COMBNXT-Weekday-01,Fraser,1,410109,1,1
40-10527,2020-COMBNXT-Weekday-01,42003882-2020-COMBNXT-Weekday-01,Fraser,1,400175,1,1
9-10527,2020-COMBNXT-Weekday-01,42003885-2020-COMBNXT-Weekday-01,Watson,0,90180,1,1
9-10527,2020-COMBNXT-Weekday-01,42003886-2020-COMBNXT-Weekday-01,Belconnen,1,90223,1,1
41-10527,2020-COMBNXT-Weekday-01,42003891-2020-COMBNXT-Weekday-01,Belconnen,0,410121,1,1
42-10527,2020-COMBNXT-Weekday-01,42003892-2020-COMBNXT-Weekday-01,Belconnen,0,420101,1,1
41-10527,2020-COMBNXT-Weekday-01,42003893-2020-COMBNXT-Weekday-01,Belconnen,0,410121,1,1
28-10527,2020-COMBNXT-Weekday-01,42003897-2020-COMBNXT-Weekday-01,Casey,1,280069,1,1
20-10527,2020-COMBNXT-Weekday-01,42003898-2020-COMBNXT-Weekday-01,Bonner Loop,0,200129,1,1
20-10527,2020-COMBNXT-Weekday-01,42003899-2020-COMBNXT-Weekday-01,Bonner Loop,0,200129,1,1
8-10527,2020-COMBNXT-Weekday-01,42003902-2020-COMBNXT-Weekday-01,Gungahlin Place,1,80244,1,1
8-10527,2020-COMBNXT-Weekday-01,42003903-2020-COMBNXT-Weekday-01,Belconnen,0,80169,1,1
30-10527,2020-COMBNXT-Weekday-01,42003904-2020-COMBNXT-Weekday-01,Dickson,0,300226,1,1
28-10527,2020-COMBNXT-Weekday-01,42003912-2020-COMBNXT-Weekday-01,Casey,1,280155,2,0
18-10527,2020-COMBNXT-Weekday-01,42003913-2020-COMBNXT-Weekday-01,Gungahlin Place,0,180148,2,0
18-10527,2020-COMBNXT-Weekday-01,42003915-2020-COMBNXT-Weekday-01,Gungahlin Place,0,180148,2,0
31-10527,2020-COMBNXT-Weekday-01,42003916-2020-COMBNXT-Weekday-01,City,0,310249,2,0
18-10527,2020-COMBNXT-Weekday-01,42003919-2020-COMBNXT-Weekday-01,Dickson,1,180147,2,0
5-10527,2020-COMBNXT-Weekday-01,42003925-2020-COMBNXT-Weekday-01,City West,1,50233,1,1
9-10527,2020-COMBNXT-Weekday-01,42003928-2020-COMBNXT-Weekday-01,Belconnen,1,90223,1,1
23-10527,2020-COMBNXT-Weekday-01,42003930-2020-COMBNXT-Weekday-01,Belconnen,1,230131,1,1
9-10527,2020-COMBNXT-Weekday-01,42003931-2020-COMBNXT-Weekday-01,Watson,0,90180,1,1
4-10527,2020-COMBNXT-Weekday-01,42003934-2020-COMBNXT-Weekday-01,Belconnen,1,40323,1,0
51-10527,2020-COMBNXT-Weekday-01,42003936-2020-COMBNXT-Weekday-01,Dickson,1,510231,1,1
4-10527,2020-COMBNXT-Weekday-01,42003937-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,0
59-10527,2020-COMBNXT-Weekday-01,42003940-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
24-10527,2020-COMBNXT-Weekday-01,42003941-2020-COMBNXT-Weekday-01,Belconnen,0,240135,1,1
19-10527,2020-COMBNXT-Weekday-01,42003946-2020-COMBNXT-Weekday-01,Bonner Loop,1,190126,2,0
19-10527,2020-COMBNXT-Weekday-01,42003947-2020-COMBNXT-Weekday-01,Bonner Loop,1,190126,2,0
19-10527,2020-COMBNXT-Weekday-01,42003948-2020-COMBNXT-Weekday-01,Bonner Loop,1,190126,2,0
20-10527,2020-COMBNXT-Weekday-01,42003949-2020-COMBNXT-Weekday-01,Bonner Loop,0,200128,2,0
28-10527,2020-COMBNXT-Weekday-01,42003951-2020-COMBNXT-Weekday-01,Gungahlin Place,0,280092,2,0
58-10527,2020-COMBNXT-Weekday-01,42003959-2020-COMBNXT-Weekday-01,Woden,1,580245,2,0
63-10527,2020-COMBNXT-Weekday-01,42003960-2020-COMBNXT-Weekday-01,Woden,0,630125,2,0
63-10527,2020-COMBNXT-Weekday-01,42003964-2020-COMBNXT-Weekday-01,Cooleman Court,1,630124,2,0
70-10527,2020-COMBNXT-Weekday-01,42003965-2020-COMBNXT-Weekday-01,Tuggeranong,1,700092,2,0
57-10527,2020-COMBNXT-Weekday-01,42003966-2020-COMBNXT-Weekday-01,City,0,570318,2,0
32-10527,2020-COMBNXT-Weekday-01,42003967-2020-COMBNXT-Weekday-01,City,0,320048,2,0
59-10527,2020-COMBNXT-Weekday-01,42003968-2020-COMBNXT-Weekday-01,Woden,0,590152,2,0
53-10527,2020-COMBNXT-Weekday-01,42003974-2020-COMBNXT-Weekday-01,National Museum,0,530118,2,0
53-10527,2020-COMBNXT-Weekday-01,42003975-2020-COMBNXT-Weekday-01,Dickson,1,530171,2,0
24-10527,2020-COMBNXT-Weekday-01,42003977-2020-COMBNXT-Weekday-01,Gungahlin Place,1,240145,2,0
23-10527,2020-COMBNXT-Weekday-01,42003978-2020-COMBNXT-Weekday-01,Belconnen,1,230131,2,0
26-10527,2020-COMBNXT-Weekday-01,42003980-2020-COMBNXT-Weekday-01,Taylor Loop,0,260146,2,0
19-10527,2020-COMBNXT-Weekday-01,42003981-2020-COMBNXT-Weekday-01,Bonner Loop,1,190126,2,0
8-10527,2020-COMBNXT-Weekday-01,42003985-2020-COMBNXT-Weekday-01,Gungahlin Place,1,80244,2,0
24-10527,2020-COMBNXT-Weekday-01,42003988-2020-COMBNXT-Weekday-01,Belconnen,0,240135,2,0
40-10527,2020-COMBNXT-Weekday-01,42003991-2020-COMBNXT-Weekday-01,Fraser,1,400175,1,1
43-10527,2020-COMBNXT-Weekday-01,42003992-2020-COMBNXT-Weekday-01,Belconnen,0,430173,1,1
50-10527,2020-COMBNXT-Weekday-01,42003996-2020-COMBNXT-Weekday-01,City,0,500145,1,1
3-10527,2020-COMBNXT-Weekday-01,42003997-2020-COMBNXT-Weekday-01,Spence,1,30279,1,1
41-10527,2020-COMBNXT-Weekday-01,42004000-2020-COMBNXT-Weekday-01,Belconnen,0,410121,1,1
4-10527,2020-COMBNXT-Weekday-01,42004002-2020-COMBNXT-Weekday-01,Belconnen,1,40323,1,1
4-10527,2020-COMBNXT-Weekday-01,42004006-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,1
2-10527,2020-COMBNXT-Weekday-01,42004009-2020-COMBNXT-Weekday-01,Fyshwick,0,20287,1,1
45-10527,2020-COMBNXT-Weekday-01,42004011-2020-COMBNXT-Weekday-01,Kippax,1,450115,1,1
41-10527,2020-COMBNXT-Weekday-01,42004012-2020-COMBNXT-Weekday-01,Fraser,1,410109,1,1
45-10527,2020-COMBNXT-Weekday-01,42004013-2020-COMBNXT-Weekday-01,Belconnen,0,450134,1,1
4-10527,2020-COMBNXT-Weekday-01,42004020-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,1
8-10527,2020-COMBNXT-Weekday-01,42004021-2020-COMBNXT-Weekday-01,Gungahlin Place,1,80244,1,1
23-10527,2020-COMBNXT-Weekday-01,42004028-2020-COMBNXT-Weekday-01,Gungahlin Place,0,230129,1,1
42-10527,2020-COMBNXT-Weekday-01,42004029-2020-COMBNXT-Weekday-01,Belconnen,0,420168,1,1
2-10527,2020-COMBNXT-Weekday-01,42004030-2020-COMBNXT-Weekday-01,Fraser,1,20288,1,1
22-10527,2020-COMBNXT-Weekday-01,42004031-2020-COMBNXT-Weekday-01,Franklin Loop,0,220052,1,1
24-10527,2020-COMBNXT-Weekday-01,42004032-2020-COMBNXT-Weekday-01,Belconnen,0,240135,1,1
4-10527,2020-COMBNXT-Weekday-01,42004037-2020-COMBNXT-Weekday-01,Belconnen,1,40323,1,0
4-10527,2020-COMBNXT-Weekday-01,42004038-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,0
4-10527,2020-COMBNXT-Weekday-01,42004039-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,0
8-10527,2020-COMBNXT-Weekday-01,42004041-2020-COMBNXT-Weekday-01,Belconnen,0,80169,1,1
32-10527,2020-COMBNXT-Weekday-01,42004042-2020-COMBNXT-Weekday-01,Belconnen,1,320047,1,1
50-10527,2020-COMBNXT-Weekday-01,42004048-2020-COMBNXT-Weekday-01,City,0,500145,1,1
7-10527,2020-COMBNXT-Weekday-01,42004049-2020-COMBNXT-Weekday-01,City West,0,70243,1,1
9-10527,2020-COMBNXT-Weekday-01,42004050-2020-COMBNXT-Weekday-01,Watson,0,90180,1,1
8-10527,2020-COMBNXT-Weekday-01,42004052-2020-COMBNXT-Weekday-01,Gungahlin Place,1,80244,1,1
24-10527,2020-COMBNXT-Weekday-01,42004057-2020-COMBNXT-Weekday-01,Belconnen,0,240135,1,1
25-10527,2020-COMBNXT-Weekday-01,42004058-2020-COMBNXT-Weekday-01,Taylor Loop,1,250149,2,0
51-10527,2020-COMBNXT-Weekday-01,42004059-2020-COMBNXT-Weekday-01,Dickson,1,510231,1,1
18-10527,2020-COMBNXT-Weekday-01,42004060-2020-COMBNXT-Weekday-01,Gungahlin Place,0,180148,1,1
21-10527,2020-COMBNXT-Weekday-01,42004064-2020-COMBNXT-Weekday-01,Franklin Loop,1,210102,2,0
23-10527,2020-COMBNXT-Weekday-01,42004065-2020-COMBNXT-Weekday-01,Belconnen,1,230131,2,0
3-10527,2020-COMBNXT-Weekday-01,42004069-2020-COMBNXT-Weekday-01,Airport,0,30280,1,1
43-10527,2020-COMBNXT-Weekday-01,42004070-2020-COMBNXT-Weekday-01,Belconnen,0,430173,1,1
9-10527,2020-COMBNXT-Weekday-01,42004074-2020-COMBNXT-Weekday-01,Belconnen,1,90223,1,1
43-10527,2020-COMBNXT-Weekday-01,42004077-2020-COMBNXT-Weekday-01,Spence,1,430157,1,1
3-10527,2020-COMBNXT-Weekday-01,42004078-2020-COMBNXT-Weekday-01,Spence,1,30279,1,1
9-10527,2020-COMBNXT-Weekday-01,42004079-2020-COMBNXT-Weekday-01,Watson,0,90180,1,1
24-10527,2020-COMBNXT-Weekday-01,42004082-2020-COMBNXT-Weekday-01,Belconnen,0,240135,1,1
28-10527,2020-COMBNXT-Weekday-01,42004083-2020-COMBNXT-Weekday-01,Casey,1,280069,1,1
8-10527,2020-COMBNXT-Weekday-01,42004093-2020-COMBNXT-Weekday-01,Gungahlin Place,1,80244,1,1
42-10527,2020-COMBNXT-Weekday-01,42004094-2020-COMBNXT-Weekday-01,Belconnen,0,420101,1,1
42-10527,2020-COMBNXT-Weekday-01,42004095-2020-COMBNXT-Weekday-01,Belconnen,0,420101,1,1
9-10527,2020-COMBNXT-Weekday-01,42004100-2020-COMBNXT-Weekday-01,Belconnen,1,90238,1,0
23-10527,2020-COMBNXT-Weekday-01,42004102-2020-COMBNXT-Weekday-01,Gungahlin Place,0,230129,1,1
6-10527,2020-COMBNXT-Weekday-01,42004103-2020-COMBNXT-Weekday-01,Woden,0,60451,1,0
21-10527,2020-COMBNXT-Weekday-01,42004104-2020-COMBNXT-Weekday-01,Franklin Loop,1,210102,1,1
21-10527,2020-COMBNXT-Weekday-01,42004105-2020-COMBNXT-Weekday-01,Franklin Loop,1,210102,1,1
23-10527,2020-COMBNXT-Weekday-01,42004106-2020-COMBNXT-Weekday-01,Belconnen,1,230131,1,1
18-10527,2020-COMBNXT-Weekday-01,42004110-2020-COMBNXT-Weekday-01,Gungahlin Place,0,180148,2,0
43-10527,2020-COMBNXT-Weekday-01,42004111-2020-COMBNXT-Weekday-01,Belconnen,0,430173,1,1
43-10527,2020-COMBNXT-Weekday-01,42004112-2020-COMBNXT-Weekday-01,Belconnen,0,430173,1,1
43-10527,2020-COMBNXT-Weekday-01,42004115-2020-COMBNXT-Weekday-01,Spence,1,430157,1,1
43-10527,2020-COMBNXT-Weekday-01,42004116-2020-COMBNXT-Weekday-01,Spence,1,430157,1,1
22-10527,2020-COMBNXT-Weekday-01,42004120-2020-COMBNXT-Weekday-01,Franklin Loop,0,220052,2,0
8-10527,2020-COMBNXT-Weekday-01,42004122-2020-COMBNXT-Weekday-01,Belconnen,0,80169,1,1
40-10527,2020-COMBNXT-Weekday-01,42004125-2020-COMBNXT-Weekday-01,Fraser,1,400175,2,0
8-10527,2020-COMBNXT-Weekday-01,42004131-2020-COMBNXT-Weekday-01,Gungahlin Place,1,80244,1,1
8-10527,2020-COMBNXT-Weekday-01,42004132-2020-COMBNXT-Weekday-01,Gungahlin Place,1,80244,1,1
41-10527,2020-COMBNXT-Weekday-01,42004134-2020-COMBNXT-Weekday-01,Belconnen,0,410121,2,0
21-10527,2020-COMBNXT-Weekday-01,42004139-2020-COMBNXT-Weekday-01,Franklin Loop,1,210102,1,1
28-10527,2020-COMBNXT-Weekday-01,42004140-2020-COMBNXT-Weekday-01,Casey,1,280069,2,0
20-10527,2020-COMBNXT-Weekday-01,42004141-2020-COMBNXT-Weekday-01,Bonner Loop,0,200129,2,0
24-10527,2020-COMBNXT-Weekday-01,42004147-2020-COMBNXT-Weekday-01,Belconnen,0,240135,1,1
27-10527,2020-COMBNXT-Weekday-01,42004148-2020-COMBNXT-Weekday-01,Gungahlin Place,0,270179,2,0
8-10527,2020-COMBNXT-Weekday-01,42004153-2020-COMBNXT-Weekday-01,Belconnen,0,80169,1,1
51-10527,2020-COMBNXT-Weekday-01,42004154-2020-COMBNXT-Weekday-01,Dickson,1,510231,1,1
30-10527,2020-COMBNXT-Weekday-01,42004155-2020-COMBNXT-Weekday-01,Belconnen,1,300269,1,1
31-10527,2020-COMBNXT-Weekday-01,42004162-2020-COMBNXT-Weekday-01,City,0,310249,1,1
8-10527,2020-COMBNXT-Weekday-01,42004164-2020-COMBNXT-Weekday-01,Gungahlin Place,1,80244,1,1
56-10527,2020-COMBNXT-Weekday-01,42004165-2020-COMBNXT-Weekday-01,City,0,560228,1,1
20-10527,2020-COMBNXT-Weekday-01,42004166-2020-COMBNXT-Weekday-01,Bonner Loop,0,200129,2,0
53-10527,2020-COMBNXT-Weekday-01,42004167-2020-COMBNXT-Weekday-01,Dickson,1,530175,2,0
58-10527,2020-COMBNXT-Weekday-01,42004168-2020-COMBNXT-Weekday-01,Woden,1,580245,1,1
59-10527,2020-COMBNXT-Weekday-01,42004171-2020-COMBNXT-Weekday-01,City West,1,590149,1,1
32-10527,2020-COMBNXT-Weekday-01,42004172-2020-COMBNXT-Weekday-01,City,0,320048,2,0
44-10527,2020-COMBNXT-Weekday-01,42004179-2020-COMBNXT-Weekday-01,Belconnen,0,440161,2,0
32-10527,2020-COMBNXT-Weekday-01,42004180-2020-COMBNXT-Weekday-01,Belconnen,1,320047,2,0
51-10527,2020-COMBNXT-Weekday-01,42004181-2020-COMBNXT-Weekday-01,City,0,510288,2,0
65-10527,2020-COMBNXT-Weekday-01,42004194-2020-COMBNXT-Weekday-01,Weston Creek,1,650117,2,0
64-10527,2020-COMBNXT-Weekday-01,42004195-2020-COMBNXT-Weekday-01,Woden,0,640105,2,0
23-10527,2020-COMBNXT-Weekday-01,42004196-2020-COMBNXT-Weekday-01,Gungahlin Place,0,230129,2,0
40-10527,2020-COMBNXT-Weekday-01,42004198-2020-COMBNXT-Weekday-01,Belconnen,0,400191,2,0
24-10527,2020-COMBNXT-Weekday-01,42004202-2020-COMBNXT-Weekday-01,Belconnen,0,240135,2,0
51-10527,2020-COMBNXT-Weekday-01,42004203-2020-COMBNXT-Weekday-01,Dickson,1,510231,2,0
53-10527,2020-COMBNXT-Weekday-01,42004204-2020-COMBNXT-Weekday-01,National Museum,0,530118,2,0
18-10527,2020-COMBNXT-Weekday-01,42004205-2020-COMBNXT-Weekday-01,Gungahlin Place via Bimberi,0,180146,2,0
53-10527,2020-COMBNXT-Weekday-01,42004206-2020-COMBNXT-Weekday-01,Dickson,1,530171,2,0
43-10527,2020-COMBNXT-Weekday-01,42004214-2020-COMBNXT-Weekday-01,Belconnen,0,430173,1,1
4-10527,2020-COMBNXT-Weekday-01,42004216-2020-COMBNXT-Weekday-01,Belconnen,1,40323,1,0
9-10527,2020-COMBNXT-Weekday-01,42004217-2020-COMBNXT-Weekday-01,Belconnen,1,90223,1,1
43-10527,2020-COMBNXT-Weekday-01,42004219-2020-COMBNXT-Weekday-01,Spence,1,430157,1,1
30-10527,2020-COMBNXT-Weekday-01,42004220-2020-COMBNXT-Weekday-01,Dickson,0,300226,1,1
4-10527,2020-COMBNXT-Weekday-01,42004224-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,0
40-10527,2020-COMBNXT-Weekday-01,42004226-2020-COMBNXT-Weekday-01,Fraser,1,400175,2,0
41-10527,2020-COMBNXT-Weekday-01,42004227-2020-COMBNXT-Weekday-01,Fraser,1,410166,1,1
3-10527,2020-COMBNXT-Weekday-01,42004234-2020-COMBNXT-Weekday-01,Spence,1,30279,1,1
41-10527,2020-COMBNXT-Weekday-01,42004235-2020-COMBNXT-Weekday-01,Belconnen,0,410121,2,0
8-10527,2020-COMBNXT-Weekday-01,42004239-2020-COMBNXT-Weekday-01,Belconnen,0,80169,1,1
41-10527,2020-COMBNXT-Weekday-01,42004240-2020-COMBNXT-Weekday-01,Belconnen,0,410167,1,1
44-10527,2020-COMBNXT-Weekday-01,42004241-2020-COMBNXT-Weekday-01,Belconnen,0,440161,1,1
44-10527,2020-COMBNXT-Weekday-01,42004242-2020-COMBNXT-Weekday-01,Belconnen,0,440161,1,1
9-10527,2020-COMBNXT-Weekday-01,42004243-2020-COMBNXT-Weekday-01,Belconnen,1,90223,1,1
8-10527,2020-COMBNXT-Weekday-01,42004247-2020-COMBNXT-Weekday-01,Gungahlin Place,1,80244,1,1
9-10527,2020-COMBNXT-Weekday-01,42004250-2020-COMBNXT-Weekday-01,Watson,0,90180,1,1
4-10527,2020-COMBNXT-Weekday-01,42004257-2020-COMBNXT-Weekday-01,Belconnen,1,40323,1,1
24-10527,2020-COMBNXT-Weekday-01,42004260-2020-COMBNXT-Weekday-01,Gungahlin Place,1,240145,2,0
4-10527,2020-COMBNXT-Weekday-01,42004261-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,1
40-10527,2020-COMBNXT-Weekday-01,42004263-2020-COMBNXT-Weekday-01,Belconnen,0,400191,2,0
55-10527,2020-COMBNXT-Weekday-01,42004267-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
50-10527,2020-COMBNXT-Weekday-01,42004268-2020-COMBNXT-Weekday-01,Watson,1,500072,1,1
4-10527,2020-COMBNXT-Weekday-01,42004270-2020-COMBNXT-Weekday-01,Belconnen,1,40323,1,0
9-10527,2020-COMBNXT-Weekday-01,42004271-2020-COMBNXT-Weekday-01,Belconnen,1,90223,1,1
4-10527,2020-COMBNXT-Weekday-01,42004274-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,0
23-10527,2020-COMBNXT-Weekday-01,42004277-2020-COMBNXT-Weekday-01,Belconnen,1,230131,1,1
4-10527,2020-COMBNXT-Weekday-01,42004278-2020-COMBNXT-Weekday-01,Belconnen,1,40323,1,1
9-10527,2020-COMBNXT-Weekday-01,42004279-2020-COMBNXT-Weekday-01,Belconnen,1,90223,1,1
24-10527,2020-COMBNXT-Weekday-01,42004282-2020-COMBNXT-Weekday-01,Gungahlin Place,1,240145,1,1
4-10527,2020-COMBNXT-Weekday-01,42004283-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,1
24-10527,2020-COMBNXT-Weekday-01,42004288-2020-COMBNXT-Weekday-01,Belconnen,0,240135,1,1
3-10527,2020-COMBNXT-Weekday-01,42004290-2020-COMBNXT-Weekday-01,Airport,0,30280,1,1
3-10527,2020-COMBNXT-Weekday-01,42004296-2020-COMBNXT-Weekday-01,Spence,1,30279,1,1
54-10527,2020-COMBNXT-Weekday-01,42004298-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540200,2,0
32-10527,2020-COMBNXT-Weekday-01,42004299-2020-COMBNXT-Weekday-01,Belconnen,1,320047,2,0
4-10527,2020-COMBNXT-Weekday-01,42004302-2020-COMBNXT-Weekday-01,Belconnen,1,40323,1,0
4-10527,2020-COMBNXT-Weekday-01,42004305-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,0
42-10527,2020-COMBNXT-Weekday-01,42004310-2020-COMBNXT-Weekday-01,Fraser,1,420076,2,0
30-10527,2020-COMBNXT-Weekday-01,42004311-2020-COMBNXT-Weekday-01,Belconnen,1,300269,2,0
4-10527,2020-COMBNXT-Weekday-01,42004314-2020-COMBNXT-Weekday-01,Belconnen,1,40323,1,0
30-10527,2020-COMBNXT-Weekday-01,42004317-2020-COMBNXT-Weekday-01,Dickson,0,300226,2,0
4-10527,2020-COMBNXT-Weekday-01,42004318-2020-COMBNXT-Weekday-01,Tuggeranong,0,40404,1,0
2-10527,2020-COMBNXT-Weekday-01,42004321-2020-COMBNXT-Weekday-01,Fraser,1,20326,1,1
